"Tweet Id","Media Id","Media URL","Tweet URL"
"""1339734189659353088""","""1339734188099039232""",https://pbs.twimg.com/media/EpexJVcW8AAounM.jpg,https://t.co/9dAQjpT984
"""1338151348018278400""","""1337402348465958914""",https://pbs.twimg.com/media/Eo9oWZ4WMAI9iY3.jpg,https://t.co/pJHPKeUSP2
"""1336533902354210819""","""1336533047492001792""",https://pbs.twimg.com/media/EoxRubZUwAAHwBD.jpg,https://t.co/5NSIrVAoET
"""1336014462541852677""","""1336014459932975106""",https://pbs.twimg.com/media/Eop6EqMXIAIC4oz.jpg,https://t.co/0YXrBRBDYi
"""1333271046875729921""","""1333271043507703810""",https://pbs.twimg.com/media/EoC68zmXUAI4OeH.jpg,https://t.co/MhtnHRLfWp
"""1333271046875729921""","""1333271045244153861""",https://pbs.twimg.com/media/EoC686EXcAUJ5mO.jpg,https://t.co/MhtnHRLfWp
"""1327718838863970305""","""1327531068384301060""",https://pbs.twimg.com/media/EmxWeR9XUAQHOYi.jpg,https://t.co/oPueHGBbbD
"""1324501324680089609""","""1324501322712993793""",https://pbs.twimg.com/media/EmGS73zX0AEDFYm.jpg,https://t.co/kmO7ByAlY0
"""1320176373911179264""","""1320074512159956996""",https://pbs.twimg.com/media/ElHYxlZXYAQ-HCz.jpg,https://t.co/arE9sXrSv6
"""1320118006337441797""","""1320117994408890368""",https://pbs.twimg.com/media/ElIAUlZX0AAKxXm.jpg,https://t.co/v2I37cFhzp
"""1318009720423284736""","""1318009717382389765""",https://pbs.twimg.com/media/EkqC2tcXIAU7NP2.jpg,https://t.co/z2ZChDSCoH
"""1317635526279761920""","""1317476822544748546""",https://pbs.twimg.com/media/EkieMJeXEAIg0sV.jpg,https://t.co/EagiQaMrbX
"""1317103946339618816""","""1317102594259636230""",https://pbs.twimg.com/media/EkdJ1MeXUAYjGcP.jpg,https://t.co/dc3PYfTBwG
"""1317103946339618816""","""1317102594293178368""",https://pbs.twimg.com/media/EkdJ1MmXIAALs7S.jpg,https://t.co/dc3PYfTBwG
"""1314797819971211270""","""1256289935616667659""",https://pbs.twimg.com/media/EW89ClNUcAsj9zH.jpg,https://t.co/RcasAKAnQB
"""1314640126518194181""","""1314624194299285504""",https://pbs.twimg.com/media/Ej57vVJX0AAlc3G.jpg,https://t.co/u2yETMQPto
"""1314342961732366336""","""1314330087404171264""",https://pbs.twimg.com/media/Ej1wQDlVcAAqAzp.png,https://t.co/9twPJyfc14
"""1312176403165585409""","""1312157922504314880""",https://pbs.twimg.com/media/EjW4rawVkAAPunN.jpg,https://t.co/s8KE556csw
"""1312031583709417473""","""1311980516615221248""",https://pbs.twimg.com/media/EjUXVCUVcAA-iMa.jpg,https://t.co/KhwCH89heF
"""1309996708982665220""","""1309994008999989253""",https://pbs.twimg.com/media/Ei4InExVkAUtrjB.jpg,https://t.co/xDTwDHwutt
"""1309720109339074562""","""1309719382453559301""",https://pbs.twimg.com/media/Ei0O1tKWoAU0btC.jpg,https://t.co/5mqZThvkxf
"""1309363019701420032""","""1309194875422887938""",https://pbs.twimg.com/media/EisxzYNX0AIqOQy.png,https://t.co/f503MlAs9T
"""1309363019701420032""","""1309195010764660736""",https://pbs.twimg.com/media/Eisx7QZXYAAxm0p.jpg,https://t.co/f503MlAs9T
"""1309218073677791237""","""1309144256364380160""",https://pbs.twimg.com/media/EisDw9hXgAAVLb3.jpg,https://t.co/aYJz9z7psj
"""1308526682089938944""","""1308380850367717377""",https://pbs.twimg.com/media/EihNc4kXYAEBn1n.jpg,https://t.co/uc5gPiQXrw
"""1308438336223219713""","""1308391289940054017""",https://pbs.twimg.com/media/EihW8jAXkAEmw1S.jpg,https://t.co/cUnjcDF2ny
"""1308380755194769415""","""1308378536156311553""",https://pbs.twimg.com/media/EihLWLdXsAEvCeR.jpg,https://t.co/qXP8q7plPd
"""1308380755194769415""","""1308378536168882187""",https://pbs.twimg.com/media/EihLWLgXgAsegzk.jpg,https://t.co/qXP8q7plPd
"""1307042775913897988""","""1306977168531087361""",https://pbs.twimg.com/media/EiNQz2PXYAEO842.jpg,https://t.co/H3g2A1MSRp
"""1307014111344103424""","""1306700883606921216""",https://pbs.twimg.com/media/EiJVh8sUYAANOxr.jpg,https://t.co/S4NgBnbWXa
"""1307014111344103424""","""1306700883615387649""",https://pbs.twimg.com/media/EiJVh8uVkAErz-b.jpg,https://t.co/S4NgBnbWXa
"""1306921487874564097""","""1306918766564048896""",https://pbs.twimg.com/media/EiMbsZ9XgAAvSca.jpg,https://t.co/Wr3rgyII95
"""1306707916888694784""","""1306435172083015680""",https://pbs.twimg.com/media/EiFj3gIVoAA0N2Q.jpg,https://t.co/GBuxLpn0mA
"""1306615615403286529""","""1306315323834990592""",https://pbs.twimg.com/media/EiD23anVgAAy6x7.jpg,https://t.co/Sz7DNluarv
"""1306614815104929793""","""1306607703087865857""",https://pbs.twimg.com/media/EiIAyINXYAER-_P.jpg,https://t.co/d75PZFazN3
"""1305983440177827841""","""1305977315575332868""",https://pbs.twimg.com/media/Eh_DcvuWAAQirQe.jpg,https://t.co/1Uhz0DgCD2
"""1305921055312273415""","""1305707608368656384""",https://pbs.twimg.com/media/Eh7OJuFWsAAlrKw.jpg,https://t.co/RZNPUyXJZX
"""1305894558052556801""","""1305894555959668737""",https://pbs.twimg.com/media/Eh94LgIXsAEqI3X.jpg,https://t.co/zAA6WhlsFM
"""1305568219684577281""","""1305464854510071808""",https://pbs.twimg.com/media/Eh3xXlfUcAA5m9n.jpg,https://t.co/SH4tqu0MsE
"""1305568219684577281""","""1305464857404215296""",https://pbs.twimg.com/media/Eh3xXwRVkAABIys.jpg,https://t.co/SH4tqu0MsE
"""1305546177782394880""","""1305545833203417088""",https://pbs.twimg.com/media/Eh47BKoUwAAhFni.png,https://t.co/e1a04jxibs
"""1305494521585819648""","""1305139743894765568""",https://pbs.twimg.com/media/EhzJrqEXgAA15IB.jpg,https://t.co/rBfUb5bwfM
"""1305311739521765378""","""1305310333574303746""",https://pbs.twimg.com/media/Eh1k1SJX0AItwka.jpg,https://t.co/04bSyzmxdW
"""1305266875572482049""","""1305261230177673216""",https://pbs.twimg.com/media/Eh04LFvUYAAVYMq.jpg,https://t.co/fPN8TQvuJ6
"""1305206589129994240""","""1305090409081831425""",https://pbs.twimg.com/media/Ehycz_kXgAEpF56.jpg,https://t.co/v1XFwc4B0P
"""1304569578119483392""","""1304366016085061634""",https://pbs.twimg.com/media/EhoJ-xXXcAIFXtq.jpg,https://t.co/7v7LwEVzx0
"""1304080266860924928""","""1302831963175292928""",https://pbs.twimg.com/media/EhSWxI8WkAA9ol9.jpg,https://t.co/5dkzhDnuAp
"""1303512046000959489""","""1303509689494192129""",https://pbs.twimg.com/media/Ehb_KAOUwAEmNC3.jpg,https://t.co/sBEtlWP9ok
"""1302426639385743360""","""1302397144771428352""",https://pbs.twimg.com/media/EhMLTYKVgAAaoqx.jpg,https://t.co/JmiceYbdY8
"""1301965393637113861""","""1301913032310824961""",https://pbs.twimg.com/media/EhFTAUtWoAEia5d.jpg,https://t.co/xifCjl6Crp
"""1301154785773617153""","""1300277200902651904""",https://pbs.twimg.com/media/EguDOZ1XgAAjvZZ.jpg,https://t.co/Io9deI5qTr
"""1300780258375892993""","""1300776975125098497""",https://pbs.twimg.com/media/Eg1JxF5WsAER06R.jpg,https://t.co/lV86qtFzHZ
"""1300224967099977729""","""1300176802401275904""",https://pbs.twimg.com/media/Egsn6cRU0AA33lr.jpg,https://t.co/KfFo9jCRoZ
"""1300116850244759552""","""1300116847463890945""",https://pbs.twimg.com/media/EgrxYmuWAAEgd4z.jpg,https://t.co/LBi7uzm42X
"""1298969026299920385""","""1298964743114223616""",https://pbs.twimg.com/media/EgbZjTkUcAAgwGv.jpg,https://t.co/vesAOEKWLw
"""1298749862364827650""","""1298739014909014017""",https://pbs.twimg.com/media/EgYMQMeXsAEfCVg.jpg,https://t.co/5vz5FUMrhj
"""1298676431480860672""","""1298668760614817797""",https://pbs.twimg.com/media/EgXMW21X0AU9JYY.jpg,https://t.co/uz9PJqXOzn
